Date & time of file creation	5/11/2017 9:23 AM							
Data file path	C:\Users\nbalfour\Documents\Banet lab laptop transfer\Swim Tunnel Data\Hopkins\sardine test 3 small tunnel.txt							
								
								
CALIBRATION DATA								
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]
SDWA0003000060      , CH 1	1	59.89	29.23	0.00	100.00	20.91	14.16	0.000
								
								
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWA0003000060      , CH 1 phase [r.U.]	SDWA0003000060      , CH 1 temp [°C]	SDWA0003000060      , CH 1 O2 [mg/L]			
5/11/2017 9:30:02 AM	3577365002	1013.00	29.74	13.91	9.954
5/11/2017 9:30:03 AM	3577365003	1013.00	29.72	13.93	9.963
5/11/2017 9:30:04 AM	3577365004	1013.00	29.73	13.96	9.942
5/11/2017 9:30:05 AM	3577365005	1013.00	29.76	13.90	9.940
5/11/2017 9:30:06 AM	3577365006	1013.00	29.74	13.95	9.937
5/11/2017 9:30:07 AM	3577365007	1013.00	29.74	13.84	9.982
5/11/2017 9:30:08 AM	3577365008	1013.00	29.76	13.83	9.969
5/11/2017 9:30:09 AM	3577365009	1013.00	29.74	13.80	9.999
5/11/2017 9:30:10 AM	3577365010	1013.00	29.73	13.84	9.991
5/11/2017 9:30:11 AM	3577365011	1013.00	29.74	13.80	9.999
5/11/2017 9:30:12 AM	3577365012	1013.00	29.74	13.91	9.954
5/11/2017 9:30:13 AM	3577365013	1013.00	29.74	13.93	9.945
5/11/2017 9:30:14 AM	3577365014	1013.00	29.75	13.83	9.977
5/11/2017 9:30:15 AM	3577365015	1013.00	29.74	13.89	9.962
5/11/2017 9:30:16 AM	3577365016	1013.00	29.75	13.91	9.945
5/11/2017 9:30:17 AM	3577365017	1013.00	29.75	13.83	9.977
5/11/2017 9:30:18 AM	3577365018	1013.00	29.73	13.83	9.995
5/11/2017 9:30:19 AM	3577365019	1013.00	29.73	13.86	9.983
5/11/2017 9:30:20 AM	3577365020	1013.00	29.74	13.86	9.974
5/11/2017 9:30:21 AM	3577365021	1013.00	29.73	13.88	9.975
5/11/2017 9:30:22 AM	3577365022	1013.00	29.74	13.91	9.954
5/11/2017 9:30:23 AM	3577365023	1013.00	29.75	13.87	9.961
5/11/2017 9:30:24 AM	3577365024	1013.00	29.75	13.91	9.945
5/11/2017 9:30:25 AM	3577365025	1013.00	29.76	13.89	9.944
5/11/2017 9:30:26 AM	3577365026	1013.00	29.73	13.89	9.971
5/11/2017 9:30:27 AM	3577365027	1013.00	29.74	13.91	9.954
5/11/2017 9:30:28 AM	3577365028	1013.00	29.75	13.93	9.937
5/11/2017 9:30:29 AM	3577365029	1013.00	29.75	14.04	9.892
5/11/2017 9:30:30 AM	3577365030	1013.00	29.74	14.09	9.880
5/11/2017 9:30:31 AM	3577365031	1013.00	29.74	14.13	9.864
5/11/2017 9:30:32 AM	3577365032	1013.00	29.74	14.17	9.848
5/11/2017 9:30:33 AM	3577365033	1013.00	29.74	14.18	9.844
5/11/2017 9:30:34 AM	3577365034	1013.00	29.76	14.05	9.879
5/11/2017 9:30:35 AM	3577365035	1013.00	29.74	13.97	9.929
5/11/2017 9:30:36 AM	3577365036	1013.00	29.74	13.93	9.945
5/11/2017 9:30:37 AM	3577365037	1013.00	29.76	13.91	9.936
5/11/2017 9:30:38 AM	3577365038	1013.00	29.77	13.94	9.915
5/11/2017 9:30:39 AM	3577365039	1013.00	29.75	13.98	9.916
5/11/2017 9:30:40 AM	3577365040	1013.00	29.73	14.04	9.909
5/11/2017 9:30:41 AM	3577365041	1013.00	29.77	14.07	9.862
5/11/2017 9:30:42 AM	3577365042	1013.00	29.75	14.03	9.896
5/11/2017 9:30:43 AM	3577365043	1013.00	29.75	13.98	9.916
5/11/2017 9:30:44 AM	3577365044	1013.00	29.77	13.89	9.935
5/11/2017 9:30:45 AM	3577365045	1013.00	29.75	13.90	9.949
5/11/2017 9:30:46 AM	3577365046	1013.00	29.77	13.87	9.943
5/11/2017 9:30:47 AM	3577365047	1013.00	29.76	13.86	9.956
5/11/2017 9:30:48 AM	3577365048	1013.00	29.77	13.88	9.939
5/11/2017 9:30:49 AM	3577365049	1013.00	29.76	13.97	9.911
5/11/2017 9:30:50 AM	3577365050	1013.00	29.75	13.95	9.928
5/11/2017 9:30:51 AM	3577365051	1013.00	29.76	13.96	9.915
5/11/2017 9:30:52 AM	3577365052	1013.00	29.76	13.95	9.919
5/11/2017 9:30:53 AM	3577365053	1013.00	29.76	13.86	9.956
5/11/2017 9:30:54 AM	3577365054	1013.00	29.75	13.86	9.965
5/11/2017 9:30:55 AM	3577365055	1013.00	29.77	13.78	9.980
5/11/2017 9:30:56 AM	3577365056	1013.00	29.76	13.71	10.018
5/11/2017 9:30:57 AM	3577365057	1013.00	29.75	13.80	9.990
5/11/2017 9:30:58 AM	3577365058	1013.00	29.77	13.84	9.956
5/11/2017 9:30:59 AM	3577365059	1013.00	29.76	13.83	9.969
5/11/2017 9:31:00 AM	3577365060	1013.00	29.77	13.89	9.935
5/11/2017 9:31:01 AM	3577365061	1013.00	29.77	13.93	9.919
5/11/2017 9:31:02 AM	3577365062	1013.00	29.76	13.93	9.928
5/11/2017 9:31:03 AM	3577365063	1013.00	29.75	13.92	9.941
5/11/2017 9:31:04 AM	3577365064	1013.00	29.76	13.85	9.960
5/11/2017 9:31:05 AM	3577365065	1013.00	29.77	13.85	9.951
5/11/2017 9:31:06 AM	3577365066	1013.00	29.76	13.91	9.936
5/11/2017 9:31:07 AM	3577365067	1013.00	29.76	13.85	9.960
5/11/2017 9:31:08 AM	3577365068	1013.00	29.77	13.99	9.894
5/11/2017 9:31:09 AM	3577365069	1013.00	29.76	14.06	9.875
5/11/2017 9:31:10 AM	3577365070	1013.00	29.77	13.99	9.894
5/11/2017 9:31:11 AM	3577365071	1013.00	29.77	13.96	9.907
5/11/2017 9:31:12 AM	3577365072	1013.00	29.77	13.99	9.894
5/11/2017 9:31:13 AM	3577365073	1013.00	29.76	13.91	9.936
5/11/2017 9:31:14 AM	3577365074	1013.00	29.78	13.85	9.943
5/11/2017 9:31:15 AM	3577365075	1013.00	29.77	13.80	9.972
5/11/2017 9:31:16 AM	3577365076	1013.00	29.78	13.70	10.004
5/11/2017 9:31:17 AM	3577365077	1013.00	29.77	13.67	10.025
5/11/2017 9:31:18 AM	3577365078	1013.00	29.76	13.78	9.989
5/11/2017 9:31:19 AM	3577365079	1013.00	29.78	13.76	9.979
5/11/2017 9:31:20 AM	3577365080	1013.00	29.77	13.81	9.968
5/11/2017 9:31:21 AM	3577365081	1013.00	29.77	13.85	9.951
5/11/2017 9:31:22 AM	3577365082	1013.00	29.78	13.82	9.955
5/11/2017 9:31:23 AM	3577365083	1013.00	29.77	13.66	10.030
5/11/2017 9:31:24 AM	3577365084	1013.00	29.78	13.73	9.992
5/11/2017 9:31:25 AM	3577365085	1013.00	29.78	13.86	9.938
5/11/2017 9:31:26 AM	3577365086	1013.00	29.77	13.92	9.923
5/11/2017 9:31:27 AM	3577365087	1013.00	29.78	13.90	9.922
5/11/2017 9:31:28 AM	3577365088	1013.00	29.78	14.01	9.877
5/11/2017 9:31:29 AM	3577365089	1013.00	29.77	14.00	9.890
5/11/2017 9:31:30 AM	3577365090	1013.00	29.78	13.90	9.922
5/11/2017 9:31:31 AM	3577365091	1013.00	29.78	13.92	9.914
5/11/2017 9:31:32 AM	3577365092	1013.00	29.77	13.93	9.919
5/11/2017 9:31:33 AM	3577365093	1013.00	29.77	13.79	9.976
5/11/2017 9:31:34 AM	3577365094	1013.00	29.78	13.73	9.992
5/11/2017 9:31:35 AM	3577365095	1013.00	29.76	13.76	9.997
5/11/2017 9:31:36 AM	3577365096	1013.00	29.77	13.68	10.021
5/11/2017 9:31:37 AM	3577365097	1013.00	29.77	13.74	9.997
5/11/2017 9:31:38 AM	3577365098	1013.00	29.78	13.85	9.943
5/11/2017 9:31:39 AM	3577365099	1013.00	29.78	13.92	9.914
5/11/2017 9:31:40 AM	3577365100	1013.00	29.79	13.91	9.909
5/11/2017 9:31:41 AM	3577365101	1013.00	29.78	13.94	9.906
5/11/2017 9:31:42 AM	3577365102	1013.00	29.77	13.96	9.907
5/11/2017 9:31:43 AM	3577365103	1013.00	29.79	13.94	9.897
5/11/2017 9:31:44 AM	3577365104	1013.00	29.77	13.94	9.915
5/11/2017 9:31:45 AM	3577365105	1013.00	29.78	13.87	9.934
5/11/2017 9:31:46 AM	3577365106	1013.00	29.78	13.96	9.898
5/11/2017 9:31:47 AM	3577365107	1013.00	29.76	13.94	9.924
5/11/2017 9:31:48 AM	3577365108	1013.00	29.80	14.02	9.856
5/11/2017 9:31:49 AM	3577365109	1013.00	29.78	14.07	9.853
5/11/2017 9:31:50 AM	3577365110	1013.00	29.78	14.15	9.821
5/11/2017 9:31:51 AM	3577365111	1013.00	29.79	14.08	9.840
5/11/2017 9:31:52 AM	3577365112	1013.00	29.78	14.06	9.857
5/11/2017 9:31:53 AM	3577365113	1013.00	29.79	13.90	9.913
5/11/2017 9:31:54 AM	3577365114	1013.00	29.78	13.83	9.951
5/11/2017 9:31:55 AM	3577365115	1013.00	29.78	13.81	9.959
5/11/2017 9:31:56 AM	3577365116	1013.00	29.79	13.78	9.962
5/11/2017 9:31:57 AM	3577365117	1013.00	29.79	13.81	9.950
5/11/2017 9:31:58 AM	3577365118	1013.00	29.80	13.86	9.921
5/11/2017 9:31:59 AM	3577365119	1013.00	29.79	13.90	9.913
5/11/2017 9:32:00 AM	3577365120	1013.00	29.79	13.91	9.909
5/11/2017 9:32:01 AM	3577365121	1013.00	29.78	13.96	9.898
5/11/2017 9:32:02 AM	3577365122	1013.00	29.79	14.02	9.864
5/11/2017 9:32:03 AM	3577365123	1013.00	29.79	14.01	9.868
5/11/2017 9:32:04 AM	3577365124	1013.00	29.79	14.03	9.860
5/11/2017 9:32:05 AM	3577365125	1013.00	29.78	14.06	9.857
5/11/2017 9:32:06 AM	3577365126	1013.00	29.80	14.06	9.839
5/11/2017 9:32:07 AM	3577365127	1013.00	29.81	14.03	9.843
5/11/2017 9:32:08 AM	3577365128	1013.00	29.79	13.96	9.889
5/11/2017 9:32:09 AM	3577365129	1013.00	29.80	13.95	9.884
5/11/2017 9:32:10 AM	3577365130	1013.00	29.80	13.91	9.900
5/11/2017 9:32:11 AM	3577365131	1013.00	29.79	13.86	9.930
5/11/2017 9:32:12 AM	3577365132	1013.00	29.80	13.78	9.953
5/11/2017 9:32:13 AM	3577365133	1013.00	29.81	13.85	9.916
5/11/2017 9:32:14 AM	3577365134	1013.00	29.80	13.83	9.933
5/11/2017 9:32:15 AM	3577365135	1013.00	29.80	13.83	9.933
5/11/2017 9:32:16 AM	3577365136	1013.00	29.79	13.89	9.917
5/11/2017 9:32:17 AM	3577365137	1013.00	29.81	13.93	9.883
5/11/2017 9:32:18 AM	3577365138	1013.00	29.79	14.02	9.864
5/11/2017 9:32:19 AM	3577365139	1013.00	29.79	14.14	9.816
5/11/2017 9:32:20 AM	3577365140	1013.00	29.80	14.14	9.807
5/11/2017 9:32:21 AM	3577365141	1013.00	29.80	14.12	9.815
5/11/2017 9:32:22 AM	3577365142	1013.00	29.80	14.21	9.779
5/11/2017 9:32:23 AM	3577365143	1013.00	29.81	14.09	9.819
5/11/2017 9:32:24 AM	3577365144	1013.00	29.79	13.96	9.889
5/11/2017 9:32:25 AM	3577365145	1013.00	29.80	13.91	9.900
5/11/2017 9:32:26 AM	3577365146	1013.00	29.80	13.96	9.880
5/11/2017 9:32:27 AM	3577365147	1013.00	29.82	13.91	9.883
5/11/2017 9:32:28 AM	3577365148	1013.00	29.80	13.92	9.896
5/11/2017 9:32:29 AM	3577365149	1013.00	29.81	13.92	9.887
5/11/2017 9:32:30 AM	3577365150	1013.00	29.81	13.93	9.883
5/11/2017 9:32:31 AM	3577365151	1013.00	29.80	13.85	9.925
5/11/2017 9:32:32 AM	3577365152	1013.00	29.81	13.80	9.936
5/11/2017 9:32:33 AM	3577365153	1013.00	29.81	13.81	9.932
5/11/2017 9:32:34 AM	3577365154	1013.00	29.81	13.71	9.973
5/11/2017 9:32:35 AM	3577365155	1013.00	29.81	13.70	9.977
5/11/2017 9:32:36 AM	3577365156	1013.00	29.82	13.73	9.956
5/11/2017 9:32:37 AM	3577365157	1013.00	29.81	13.70	9.977
5/11/2017 9:32:38 AM	3577365158	1013.00	29.80	13.71	9.982
5/11/2017 9:32:39 AM	3577365159	1013.00	29.81	13.81	9.932
5/11/2017 9:32:40 AM	3577365160	1013.00	29.79	13.80	9.954
5/11/2017 9:32:41 AM	3577365161	1013.00	29.82	13.82	9.919
5/11/2017 9:32:42 AM	3577365162	1013.00	29.80	13.79	9.949
5/11/2017 9:32:43 AM	3577365163	1013.00	29.79	13.76	9.970
5/11/2017 9:32:44 AM	3577365164	1013.00	29.79	13.75	9.975
5/11/2017 9:32:45 AM	3577365165	1013.00	29.83	13.81	9.914
5/11/2017 9:32:46 AM	3577365166	1013.00	29.82	13.72	9.960
5/11/2017 9:32:47 AM	3577365167	1013.00	29.81	13.87	9.908
5/11/2017 9:32:48 AM	3577365168	1013.00	29.80	13.86	9.921
5/11/2017 9:32:49 AM	3577365169	1013.00	29.81	13.88	9.904
5/11/2017 9:32:50 AM	3577365170	1013.00	29.82	13.93	9.874
5/11/2017 9:32:51 AM	3577365171	1013.00	29.82	13.95	9.866
5/11/2017 9:32:52 AM	3577365172	1013.00	29.81	13.90	9.895
5/11/2017 9:32:53 AM	3577365173	1013.00	29.81	13.94	9.879
5/11/2017 9:32:54 AM	3577365174	1013.00	29.82	13.93	9.874
5/11/2017 9:32:55 AM	3577365175	1013.00	29.80	13.89	9.908
5/11/2017 9:32:56 AM	3577365176	1013.00	29.80	13.90	9.904
5/11/2017 9:32:57 AM	3577365177	1013.00	29.82	13.85	9.907
5/11/2017 9:32:58 AM	3577365178	1013.00	29.81	13.78	9.944
5/11/2017 9:32:59 AM	3577365179	1013.00	29.82	13.80	9.927
5/11/2017 9:33:00 AM	3577365180	1013.00	29.81	13.69	9.981
5/11/2017 9:33:01 AM	3577365181	1013.00	29.82	13.70	9.968
5/11/2017 9:33:02 AM	3577365182	1013.00	29.82	13.75	9.948
5/11/2017 9:33:03 AM	3577365183	1013.00	29.82	13.84	9.911
5/11/2017 9:33:04 AM	3577365184	1013.00	29.84	13.91	9.865
5/11/2017 9:33:05 AM	3577365185	1013.00	29.81	13.99	9.859
5/11/2017 9:33:06 AM	3577365186	1013.00	29.81	14.05	9.835
5/11/2017 9:33:07 AM	3577365187	1013.00	29.82	14.17	9.778
5/11/2017 9:33:08 AM	3577365188	1013.00	29.82	14.18	9.774
5/11/2017 9:33:09 AM	3577365189	1013.00	29.81	14.05	9.835
5/11/2017 9:33:10 AM	3577365190	1013.00	29.84	14.00	9.828
5/11/2017 9:33:11 AM	3577365191	1013.00	29.81	13.84	9.920
5/11/2017 9:33:12 AM	3577365192	1013.00	29.83	13.73	9.947
5/11/2017 9:33:13 AM	3577365193	1013.00	29.82	13.70	9.968
5/11/2017 9:33:14 AM	3577365194	1013.00	29.83	13.70	9.959
5/11/2017 9:33:15 AM	3577365195	1013.00	29.81	13.76	9.953
5/11/2017 9:33:16 AM	3577365196	1013.00	29.84	13.79	9.914
5/11/2017 9:33:17 AM	3577365197	1013.00	29.82	13.78	9.936
5/11/2017 9:33:18 AM	3577365198	1013.00	29.84	13.81	9.906
5/11/2017 9:33:19 AM	3577365199	1013.00	29.84	13.84	9.893
5/11/2017 9:33:20 AM	3577365200	1013.00	29.83	13.84	9.902
5/11/2017 9:33:21 AM	3577365201	1013.00	29.81	13.90	9.895
5/11/2017 9:33:22 AM	3577365202	1013.00	29.82	13.93	9.874
5/11/2017 9:33:23 AM	3577365203	1013.00	29.84	13.94	9.853
5/11/2017 9:33:24 AM	3577365204	1013.00	29.82	13.94	9.870
5/11/2017 9:33:25 AM	3577365205	1013.00	29.82	13.97	9.858
5/11/2017 9:33:26 AM	3577365206	1013.00	29.82	13.89	9.891
5/11/2017 9:33:27 AM	3577365207	1013.00	29.82	13.84	9.911
5/11/2017 9:33:28 AM	3577365208	1013.00	29.85	13.81	9.897
5/11/2017 9:33:29 AM	3577365209	1013.00	29.85	13.83	9.889
5/11/2017 9:33:30 AM	3577365210	1013.00	29.84	13.77	9.922
5/11/2017 9:33:31 AM	3577365211	1013.00	29.84	13.80	9.910
5/11/2017 9:33:32 AM	3577365212	1013.00	29.83	13.90	9.878
5/11/2017 9:33:33 AM	3577365213	1013.00	29.83	13.85	9.898
5/11/2017 9:33:34 AM	3577365214	1013.00	29.83	13.92	9.870
5/11/2017 9:33:35 AM	3577365215	1013.00	29.85	13.92	9.852
5/11/2017 9:33:36 AM	3577365216	1013.00	29.85	13.90	9.860
5/11/2017 9:33:37 AM	3577365217	1013.00	29.84	13.85	9.889
5/11/2017 9:33:38 AM	3577365218	1013.00	29.84	13.98	9.836
5/11/2017 9:33:39 AM	3577365219	1013.00	29.84	13.88	9.877
5/11/2017 9:33:40 AM	3577365220	1013.00	29.82	13.91	9.883
5/11/2017 9:33:41 AM	3577365221	1013.00	29.83	13.97	9.849
5/11/2017 9:33:42 AM	3577365222	1013.00	29.84	13.87	9.881
5/11/2017 9:33:43 AM	3577365223	1013.00	29.83	13.78	9.927
5/11/2017 9:33:44 AM	3577365224	1013.00	29.85	13.80	9.901
5/11/2017 9:33:45 AM	3577365225	1013.00	29.83	13.80	9.918
5/11/2017 9:33:46 AM	3577365226	1013.00	29.86	13.84	9.876
5/11/2017 9:33:47 AM	3577365227	1013.00	29.82	13.96	9.862
5/11/2017 9:33:48 AM	3577365228	1013.00	29.83	14.00	9.837
5/11/2017 9:33:49 AM	3577365229	1013.00	29.85	13.96	9.836
5/11/2017 9:33:50 AM	3577365230	1013.00	29.82	14.02	9.838
5/11/2017 9:33:51 AM	3577365231	1013.00	29.83	13.91	9.874
5/11/2017 9:33:52 AM	3577365232	1013.00	29.85	13.89	9.864
5/11/2017 9:33:53 AM	3577365233	1013.00	29.84	13.97	9.841
5/11/2017 9:33:54 AM	3577365234	1013.00	29.83	14.05	9.817
5/11/2017 9:33:55 AM	3577365235	1013.00	29.83	13.97	9.849
5/11/2017 9:33:56 AM	3577365236	1013.00	29.83	14.00	9.837
5/11/2017 9:33:57 AM	3577365237	1013.00	29.83	13.97	9.849
5/11/2017 9:33:58 AM	3577365238	1013.00	29.84	13.88	9.877
5/11/2017 9:33:59 AM	3577365239	1013.00	29.85	13.85	9.880
5/11/2017 9:34:00 AM	3577365240	1013.00	29.86	13.86	9.867
5/11/2017 9:34:01 AM	3577365241	1013.00	29.85	13.91	9.856
5/11/2017 9:34:02 AM	3577365242	1013.00	29.84	13.99	9.832
5/11/2017 9:34:03 AM	3577365243	1013.00	29.86	13.96	9.827
5/11/2017 9:34:04 AM	3577365244	1013.00	29.85	13.87	9.872
5/11/2017 9:34:05 AM	3577365245	1013.00	29.85	13.94	9.844
5/11/2017 9:34:06 AM	3577365246	1013.00	29.83	13.95	9.857
5/11/2017 9:34:07 AM	3577365247	1013.00	29.85	13.89	9.864
5/11/2017 9:34:08 AM	3577365248	1013.00	29.85	13.95	9.840
5/11/2017 9:34:09 AM	3577365249	1013.00	29.86	14.10	9.771
5/11/2017 9:34:10 AM	3577365250	1013.00	29.85	13.99	9.824
5/11/2017 9:34:11 AM	3577365251	1013.00	29.84	13.90	9.869
5/11/2017 9:34:12 AM	3577365252	1013.00	29.85	13.92	9.852
5/11/2017 9:34:13 AM	3577365253	1013.00	29.84	13.84	9.893
5/11/2017 9:34:14 AM	3577365254	1013.00	29.83	13.78	9.927
5/11/2017 9:34:15 AM	3577365255	1013.00	29.84	13.94	9.853
5/11/2017 9:34:16 AM	3577365256	1013.00	29.84	14.05	9.808
5/11/2017 9:34:17 AM	3577365257	1013.00	29.85	14.00	9.820
5/11/2017 9:34:18 AM	3577365258	1013.00	29.84	14.03	9.816
5/11/2017 9:34:19 AM	3577365259	1013.00	29.84	14.01	9.824
5/11/2017 9:34:20 AM	3577365260	1013.00	29.85	13.89	9.864
5/11/2017 9:34:21 AM	3577365261	1013.00	29.84	13.85	9.889
5/11/2017 9:34:22 AM	3577365262	1013.00	29.85	13.85	9.880
5/11/2017 9:34:23 AM	3577365263	1013.00	29.85	13.88	9.868
5/11/2017 9:34:24 AM	3577365264	1013.00	29.84	13.94	9.853
5/11/2017 9:34:25 AM	3577365265	1013.00	29.85	13.98	9.828
5/11/2017 9:34:26 AM	3577365266	1013.00	29.85	14.03	9.808
5/11/2017 9:34:27 AM	3577365267	1013.00	29.86	14.05	9.791
5/11/2017 9:34:28 AM	3577365268	1013.00	29.84	14.04	9.812
5/11/2017 9:34:29 AM	3577365269	1013.00	29.86	13.99	9.815
5/11/2017 9:34:30 AM	3577365270	1013.00	29.85	13.93	9.848
5/11/2017 9:34:31 AM	3577365271	1013.00	29.85	13.86	9.876
5/11/2017 9:34:32 AM	3577365272	1013.00	29.85	13.87	9.872
5/11/2017 9:34:33 AM	3577365273	1013.00	29.85	13.92	9.852
5/11/2017 9:34:34 AM	3577365274	1013.00	29.86	13.88	9.859
5/11/2017 9:34:35 AM	3577365275	1013.00	29.86	13.90	9.851
5/11/2017 9:34:36 AM	3577365276	1013.00	29.84	13.90	9.869
5/11/2017 9:34:37 AM	3577365277	1013.00	29.86	13.92	9.843
5/11/2017 9:34:38 AM	3577365278	1013.00	29.86	13.92	9.843
5/11/2017 9:34:39 AM	3577365279	1013.00	29.85	13.91	9.856
5/11/2017 9:34:40 AM	3577365280	1013.00	29.86	13.92	9.843
5/11/2017 9:34:41 AM	3577365281	1013.00	29.86	13.93	9.839
5/11/2017 9:34:42 AM	3577365282	1013.00	29.84	13.96	9.845
5/11/2017 9:34:43 AM	3577365283	1013.00	29.87	13.94	9.826
5/11/2017 9:34:44 AM	3577365284	1013.00	29.86	14.10	9.771
5/11/2017 9:34:45 AM	3577365285	1013.00	29.87	14.10	9.762
5/11/2017 9:34:46 AM	3577365286	1013.00	29.86	14.11	9.767
5/11/2017 9:34:47 AM	3577365287	1013.00	29.86	14.00	9.811
5/11/2017 9:34:48 AM	3577365288	1013.00	29.85	13.89	9.864
5/11/2017 9:34:49 AM	3577365289	1013.00	29.84	13.79	9.914
5/11/2017 9:34:50 AM	3577365290	1013.00	29.86	13.74	9.916
5/11/2017 9:34:51 AM	3577365291	1013.00	29.85	13.68	9.950
5/11/2017 9:34:52 AM	3577365292	1013.00	29.84	13.76	9.926
5/11/2017 9:34:53 AM	3577365293	1013.00	29.86	13.87	9.863
5/11/2017 9:34:54 AM	3577365294	1013.00	29.84	13.93	9.857
5/11/2017 9:34:55 AM	3577365295	1013.00	29.84	14.02	9.820
5/11/2017 9:34:56 AM	3577365296	1013.00	29.86	14.06	9.787
5/11/2017 9:34:57 AM	3577365297	1013.00	29.84	14.11	9.784
5/11/2017 9:34:58 AM	3577365298	1013.00	29.86	14.03	9.799
5/11/2017 9:34:59 AM	3577365299	1013.00	29.85	14.03	9.808
5/11/2017 9:35:00 AM	3577365300	1013.00	29.85	13.98	9.828
5/11/2017 9:35:01 AM	3577365301	1013.00	29.85	13.99	9.824
5/11/2017 9:35:02 AM	3577365302	1013.00	29.87	13.83	9.871
5/11/2017 9:35:03 AM	3577365303	1013.00	29.84	13.88	9.877
5/11/2017 9:35:04 AM	3577365304	1013.00	29.86	13.86	9.867
5/11/2017 9:35:05 AM	3577365305	1013.00	29.87	13.90	9.842
5/11/2017 9:35:06 AM	3577365306	1013.00	29.85	13.91	9.856
5/11/2017 9:35:07 AM	3577365307	1013.00	29.85	13.97	9.832
5/11/2017 9:35:08 AM	3577365308	1013.00	29.85	13.92	9.852
5/11/2017 9:35:09 AM	3577365309	1013.00	29.85	13.95	9.840
5/11/2017 9:35:10 AM	3577365310	1013.00	29.86	13.99	9.815
5/11/2017 9:35:11 AM	3577365311	1013.00	29.86	14.00	9.811
5/11/2017 9:35:12 AM	3577365312	1013.00	29.86	14.06	9.787
5/11/2017 9:35:13 AM	3577365313	1013.00	29.88	14.08	9.761
5/11/2017 9:35:14 AM	3577365314	1013.00	29.86	14.04	9.795
5/11/2017 9:35:15 AM	3577365315	1013.00	29.85	13.90	9.860
5/11/2017 9:35:16 AM	3577365316	1013.00	29.86	13.92	9.843
5/11/2017 9:35:17 AM	3577365317	1013.00	29.86	13.90	9.851
5/11/2017 9:35:18 AM	3577365318	1013.00	29.85	13.93	9.848
5/11/2017 9:35:19 AM	3577365319	1013.00	29.86	13.89	9.855
5/11/2017 9:35:20 AM	3577365320	1013.00	29.86	14.00	9.811
5/11/2017 9:35:21 AM	3577365321	1013.00	29.86	13.95	9.831
5/11/2017 9:35:22 AM	3577365322	1013.00	29.85	13.87	9.872
5/11/2017 9:35:23 AM	3577365323	1013.00	29.85	13.86	9.876
5/11/2017 9:35:24 AM	3577365324	1013.00	29.85	13.79	9.905
5/11/2017 9:35:25 AM	3577365325	1013.00	29.87	13.67	9.936
5/11/2017 9:35:26 AM	3577365326	1013.00	29.87	13.70	9.924
5/11/2017 9:35:27 AM	3577365327	1013.00	29.87	13.77	9.895
5/11/2017 9:35:28 AM	3577365328	1013.00	29.87	13.83	9.871
5/11/2017 9:35:29 AM	3577365329	1013.00	29.85	13.90	9.860
5/11/2017 9:35:30 AM	3577365330	1013.00	29.87	13.96	9.818
5/11/2017 9:35:31 AM	3577365331	1013.00	29.86	14.04	9.795
5/11/2017 9:35:32 AM	3577365332	1013.00	29.86	14.03	9.799
5/11/2017 9:35:33 AM	3577365333	1013.00	29.87	13.91	9.838
5/11/2017 9:35:34 AM	3577365334	1013.00	29.87	14.01	9.798
5/11/2017 9:35:35 AM	3577365335	1013.00	29.87	13.93	9.830
5/11/2017 9:35:36 AM	3577365336	1013.00	29.84	13.83	9.897
5/11/2017 9:35:37 AM	3577365337	1013.00	29.87	13.90	9.842
5/11/2017 9:35:38 AM	3577365338	1013.00	29.88	13.92	9.826
5/11/2017 9:35:39 AM	3577365339	1013.00	29.86	13.82	9.884
5/11/2017 9:35:40 AM	3577365340	1013.00	29.87	13.96	9.818
5/11/2017 9:35:41 AM	3577365341	1013.00	29.88	13.90	9.834
5/11/2017 9:35:42 AM	3577365342	1013.00	29.88	13.87	9.846
5/11/2017 9:35:43 AM	3577365343	1013.00	29.85	13.87	9.872
5/11/2017 9:35:44 AM	3577365344	1013.00	29.88	13.87	9.846
5/11/2017 9:35:45 AM	3577365345	1013.00	29.87	13.83	9.871
5/11/2017 9:35:46 AM	3577365346	1013.00	29.87	13.92	9.834
5/11/2017 9:35:47 AM	3577365347	1013.00	29.88	13.85	9.854
5/11/2017 9:35:48 AM	3577365348	1013.00	29.87	13.86	9.859
5/11/2017 9:35:49 AM	3577365349	1013.00	29.87	13.85	9.863
5/11/2017 9:35:50 AM	3577365350	1013.00	29.87	13.77	9.895
5/11/2017 9:35:51 AM	3577365351	1013.00	29.86	13.63	9.961
5/11/2017 9:35:52 AM	3577365352	1013.00	29.85	13.73	9.929
5/11/2017 9:35:53 AM	3577365353	1013.00	29.87	13.74	9.907
5/11/2017 9:35:54 AM	3577365354	1013.00	29.87	13.88	9.851
5/11/2017 9:35:55 AM	3577365355	1013.00	29.88	13.93	9.822
5/11/2017 9:35:56 AM	3577365356	1013.00	29.87	14.05	9.782
5/11/2017 9:35:57 AM	3577365357	1013.00	29.88	13.99	9.797
5/11/2017 9:35:58 AM	3577365358	1013.00	29.88	14.00	9.793
5/11/2017 9:35:59 AM	3577365359	1013.00	29.88	13.90	9.834
